label_id	Cardiovascular system	Midgut	Motile cilia	Central nervous system	Stem cells	Somatic musculature	Developing neurons	Epidermis	Gland cells	Heme/chitin	Anterior nervous system	Glia	Macrophage	Enteric nervous system	Adult eye	zero	autofluorescence	most probable cluster
3142.0	9.222121620351578e-13	1.8243868048853816e-13	7.710582117230643e-06	0.6774782918059976	3.3916121727989245e-07	1.2035856570435746e-17	0.2893517339017495	2.309195500416096e-11	3.8839656263024994e-10	2.0040886859515796e-09	0.03258184800400053	8.356795127235148e-11	5.08478550272018e-12	0.0005800730878765959	9.51706772892265e-10	8.176051225185911e-19	0.0	Central nervous system
3143.0	2.9482307673485724e-09	3.393647093976251e-10	3.8822809068701184e-05	0.006727465203959028	1.4874072447755437e-06	4.50079678037561e-14	0.003629566915274616	3.059265926726896e-08	2.023581195541702e-08	1.3464783471117398e-07	0.989602448483535	2.4355333565813873e-10	3.792210095575296e-09	1.6377227761045453e-08	3.2650558272952338e-12	7.15326584302533e-13	0.0	Anterior nervous system
3144.0	9.299161923417105e-14	7.72094342547239e-16	8.406875393758107e-07	0.13121703891895067	1.2810780934625024e-09	5.989133312128219e-19	0.013192133643088437	3.292236216109723e-12	1.1013040427441706e-13	2.246425581046488e-11	0.8555897376620222	2.1398077269135795e-13	4.217168064731042e-16	2.4778112954640923e-07	1.7029236629092533e-14	3.5325759373438923e-25	0.0	Anterior nervous system
3145.0	1.1883842010108023e-19	1.0241645370515876e-20	5.7083477833512004e-08	0.9973305756234303	6.412890135220754e-14	3.507462228890656e-23	0.002668273579013075	4.749630080117014e-17	3.516708436913955e-16	3.042164244576434e-15	1.0928540665134919e-06	2.430856264352558e-18	8.790964128262513e-22	8.599446110760169e-10	3.565731108278575e-21	6.880851135705571e-35	0.0	Central nervous system
3146.0	1.0957811909790843e-17	1.3681713034897672e-17	3.4806587635764916e-05	0.08327433906452603	1.1183611327712537e-09	5.9952714960718295e-21	0.00037452890154222385	1.7470883076052786e-13	3.744957206408542e-11	1.1270641510814129e-11	0.916293905426108	1.999894769943654e-13	2.6089789441791315e-18	2.2418852728003187e-05	3.8675134852157075e-15	1.750538206272648e-27	0.0	Anterior nervous system
3147.0	3.284261334615055e-17	5.503817085666245e-17	1.0495486516908608e-05	0.9296058787689078	3.13694317589863e-12	1.4946964398591566e-21	0.0003779477449611294	2.679454060911542e-15	2.7843355801626284e-13	2.3083410575322262e-14	0.06894822835953875	2.990577388774557e-12	8.925074103947086e-17	0.0010574496333068673	3.3648950835469264e-13	1.5070525209346394e-25	0.0	Central nervous system
3148.0	3.895250932894935e-15	1.1504877796970771e-14	0.0008598541962248681	0.006763866632221421	7.0273706308747774e-09	2.2420539978718714e-20	0.00419179590728918	3.730467250050833e-12	5.742965184741296e-12	2.3106566735606762e-10	0.8055007177800184	1.750563253637526e-11	1.1857983098241084e-14	0.18268375819715865	1.6448856644410054e-12	1.2200257984040507e-22	0.0	Anterior nervous system
3149.0	6.020312046430734e-18	2.0023186438055913e-17	3.4044285131415966e-07	0.02972165151568315	2.3886389508498497e-12	8.751591717371262e-23	0.00047443780406787134	6.575164213870732e-15	1.0634145287027961e-13	3.548380514713024e-14	0.9698010006518222	5.653339835211626e-13	1.768665499837119e-18	2.569582462038541e-06	1.1081313199120166e-14	1.2831381258449159e-26	0.0	Anterior nervous system
3150.0	1.2536659847284413e-17	1.4739965792310394e-18	2.3371729485845354e-05	0.9975724106199058	1.2914285124754692e-13	2.516975320701438e-20	2.521130940979606e-05	8.280910364531733e-16	3.383296888952263e-12	2.7641108917822605e-15	0.0018080553152259114	2.2954499543501747e-14	5.392382122452358e-19	0.000570951022433099	4.511420538774969e-16	6.006416901187279e-31	0.0	Central nervous system
3151.0	2.9515168416154587e-09	1.7585503590738707e-07	0.0024170292032982834	0.5584999972606515	0.0002103714169726487	2.419351092457168e-15	0.32701655969689436	4.39727669624256e-07	2.6072149814999433e-05	0.00012051715197562758	0.00481087073234361	4.04562371595705e-05	3.5659894493656144e-08	0.10685552612400535	1.9458326938319053e-06	7.097034414435064e-14	0.0	Central nervous system
3152.0	1.557001779362346e-07	3.1833705506791125e-06	0.05786638941690461	0.8036645499737334	0.00019726773211950355	2.3342170025720814e-12	0.06815699586142167	7.019868043083767e-05	2.469028495435719e-05	9.372526263613974e-05	0.06989050724338343	6.935557078603206e-06	5.547390976930128e-07	2.4840403853348806e-05	5.388387980842478e-09	3.8293596396702067e-10	0.0	Central nervous system
3153.0	4.733693042097042e-07	1.1300640627415614e-05	3.349031008480426e-06	3.222846467416405e-08	0.0009567180868677177	6.353073749751211e-12	3.5477565095818416e-06	0.8606681876192749	0.08487233427100446	0.052048649431321405	1.0372436655244213e-09	6.396777319928318e-07	0.001287333542441583	1.1696492419909083e-08	2.2471864079558778e-08	0.00014739913349054123	0.0	Epidermis
3154.0	0.00020045747746445404	0.006639703327207884	0.0014684167003278764	0.00030430256466312724	0.008766431116454058	1.0467133757687217e-09	0.0004366535039905119	0.0010959408556856255	0.19293764416721215	0.004569204249962788	0.0003224119614074683	0.0015615253648432917	0.029691444256652016	0.0001318211981472811	3.1835728762688246e-05	0.7518422064805054	0.0	zero
3155.0	1.8858480800777239e-06	0.00017352101746654058	0.00010627475238981503	1.5379033620039476e-07	0.003718467442151433	4.5195407267353174e-12	7.918725471042658e-06	0.9902578703207741	0.001598639395114673	0.0029719315986861954	3.733368544618123e-07	2.257517746085902e-07	0.0011112134877930694	6.657673408985725e-08	4.100233016988487e-09	5.1453851621105236e-05	0.0	Epidermis
3156.0	2.0733740476338238e-05	0.0014717993825381014	0.2573470218102651	4.750738687486947e-06	0.0022304152269362275	8.858997627910476e-11	4.758429210325213e-06	0.43724714846668844	0.10614683720472416	0.008990413860266494	1.5354931379884124e-07	0.000262097410449056	0.16293397065684295	0.0008239396937902348	1.5572607864547614e-06	0.022514402480435132	0.0	Epidermis
3157.0	0.0002206829184193171	0.010310825648619446	9.620863175210409e-05	4.725472467521214e-06	0.0018107545247545665	1.7866544673015725e-09	5.8901609143595615e-06	0.0003108920218732301	0.0008459053960708578	0.0002872342186220676	8.539267297967576e-05	4.0531732086900184e-05	0.004807097971376449	7.97876233540596e-06	9.958796619891262e-07	0.9811648822014116	0.0	zero
