label_id	anchor_x	anchor_y	anchor_z
72	185.0863494873047	85.42681121826172	181.6000061035156
73	185.24630737304688	85.90673828125	181.6000061035156
74	109.90001678466795	187.3310852050781	185.8000030517578
75	107.02053833007812	169.09390258789062	182.40000915527344
76	106.86056518554688	169.09390258789062	182.1999969482422
77	104.14105987548828	162.8548583984375	185.1999969482422
78	107.02053833007812	170.3737030029297	182.0
79	106.70059204101562	171.97344970703125	182.1999969482422
80	106.86056518554688	170.21372985839844	182.1999969482422
81	107.02053833007812	171.6535186767578	182.1999969482422
82	107.3404769897461	170.53366088867188	182.40000915527344
83	107.3404769897461	169.89376831054688	182.40000915527344
84	107.50045013427734	171.17356872558594	182.40000915527344
85	107.66041564941406	171.4935302734375	182.40000915527344
86	108.94019317626952	181.5719757080078	184.6000061035156
87	104.46100616455078	163.3347930908203	184.6000061035156
88	107.9803695678711	171.4935302734375	182.40000915527344
89	106.86056518554688	172.6133575439453	182.1999969482422
90	108.46028137207031	181.73194885253903	184.1999969482422
91	107.3404769897461	171.6535186767578	182.1999969482422
92	107.3404769897461	171.4935302734375	182.1999969482422
93	107.50045013427734	171.4935302734375	182.1999969482422
94	138.85475158691406	83.9870376586914	183.40000915527344
95	96.302490234375	146.37741088867188	185.8000030517578
96	105.58079528808594	166.3743133544922	183.1999969482422
97	99.34193420410156	152.7764129638672	185.6000061035156
98	106.38065338134766	166.3743133544922	183.6000061035156
99	107.82039642333984	171.8134765625	182.6000061035156
100	107.9803695678711	170.85362243652344	182.6000061035156
101	107.18050384521484	175.17295837402344	184.1999969482422
102	107.18050384521484	175.65289306640625	183.40000915527344
103	107.18050384521484	175.49290466308594	183.0
104	107.50045013427734	176.1328125	183.1999969482422
105	107.66041564941406	176.45277404785156	183.6000061035156
106	108.30030822753906	175.9728240966797	183.1999969482422
107	108.14034271240234	174.53306579589844	182.8000030517578
108	108.62025451660156	174.85299682617188	183.1999969482422
109	108.46028137207031	174.85299682617188	183.0
110	107.82039642333984	176.1328125	183.1999969482422
111	108.14034271240234	176.61273193359375	183.6000061035156
112	108.14034271240234	178.21249389648438	183.6000061035156
113	108.30030822753906	177.73255920410156	183.40000915527344
