label_id	clade10sub10	clade10sub11	clade10sub13	clade10sub14	clade10sub15	clade10sub19	clade10sub20	clade10sub21	clade10sub22	clade10sub24	clade10sub25	clade10sub3subsub5-9	clade10sub7subsub4	clade10sub8	clade10sub9	clade11sub11subsub0-4	clade11sub11subsub1	clade11sub11subsub2-3	clade11sub13subsub3	clade11sub13subsub4	clade11sub13subsub5	clade11sub13subsub6	clade11sub14subsub8	clade11sub14subsub9	clade11sub15subsub4	clade11sub15subsub6	clade11sub15subsub8	clade11sub15subsub9	clade11sub16subsub6	clade11sub16subsub7	clade11sub16subsub8	clade11sub16subsub9	clade11sub17subsub6	clade11sub18subsub2	clade11sub18subsub6	clade11sub18subsub7	clade11sub18subsub8	clade11sub18subsub9	clade11sub1subsub10	clade11sub1subsub9	clade11sub20subsub0-1-2-4-6	clade11sub20subsub3	clade11sub20subsub5	clade11sub21	clade11sub22subsub4	clade11sub22subsub5	clade11sub22subsub6	clade11sub22subsub7	clade11sub23	clade11sub25subsub2	clade11sub25subsub3	clade11sub25subsub5	clade11sub25subsub6	clade11sub25subsub7	clade11sub25subsub8	clade11sub27subsub1	clade11sub27subsub4	clade11sub27subsub5	clade11sub27subsub6	clade11sub27subsub7	clade11sub27subsub8	clade11sub28subsub2	clade11sub28subsub3	clade11sub28subsub4	clade11sub28subsub5	clade11sub29subsub3	clade11sub29subsub5	clade11sub29subsub6	clade11sub30	clade11sub32subsub0	clade11sub32subsub1	clade11sub32subsub3	clade11sub32subsub4	clade11sub32subsub5	clade11sub33subsub2-3-4	clade11sub34	clade11sub35	clade11sub37	clade11sub38	clade11sub3subsub7	clade11sub3subsub8	clade11sub3subsub9	clade11sub41subsub1	clade11sub42	clade11sub44	clade11sub45subsub0	clade11sub45subsub1	clade11sub45subsub2	clade11sub48	clade11sub49	clade11sub4subsub2-5-8	clade11sub4subsub6	clade11sub4subsub7	clade11sub4subsub9	clade11sub51	clade11sub52	clade11sub54subsub0	clade11sub54subsub1	clade11sub55	clade11sub56	clade11sub57	clade11sub58	clade11sub59	clade11sub5subsub10	clade11sub5subsub4	clade11sub5subsub5	clade11sub5subsub8	clade11sub5subsub9	clade11sub60	clade11sub63	clade11sub64	clade11sub65	clade11sub66	clade11sub6subsub10	clade11sub6subsub11	clade11sub6subsub12	clade11sub6subsub6	clade11sub6subsub7	clade11sub6subsub8	clade11sub6subsub9	clade11sub7subsub1-4	clade11sub7subsub6	clade11sub7subsub7	clade11sub7subsub9	clade11sub8subsub0	clade11sub8subsub1-4	clade11sub8subsub8	clade11sub8subsub9	clade11sub9subsub3	clade11sub9subsub4	clade11sub9subsub8	clade12sub61	clade12sub62	clade12sub64	clade13sub11	clade13sub12	clade13sub16	clade13sub17	clade13sub18	clade13sub19	clade13sub20	clade13sub21	clade13sub3	clade13sub7	clade13sub8	clade13sub9	clade1sub11	clade1sub12	clade1sub13	clade1sub14	clade1sub16	clade1sub17	clade1sub18	clade1sub19	clade1sub2	clade1sub3	clade1sub4	clade1sub7	clade2sub10	clade2sub12	clade2sub2	clade2sub3	clade2sub6	clade2sub7	clade2sub8	clade2sub9	clade3.1sub11	clade3.1sub14	clade3.1sub18	clade3.1sub23	clade3.1sub24	clade3.1sub27	clade3.1sub32	clade3.1sub34	clade3.1sub38	clade3.1sub41	clade3.1sub42	clade3.1sub44	clade3.1sub45	clade3.1sub46	clade3.1sub47	clade3.1sub48	clade3.1sub49	clade3.1sub50	clade3.1sub51	clade3.1sub52	clade3.1sub53	clade3.1sub54	clade3.1sub55	clade3.1sub56	clade3.1sub57	clade3.1sub58	clade3.1sub6	clade3.1sub7-16	clade3.2sub13	clade3.2sub14	clade3.2sub15	clade3.2sub16	clade3.2sub17	clade3.2sub18	clade3.2sub20	clade3.2sub22	clade3.2sub6-7	clade4sub3	clade4sub5	clade5sub12	clade5sub13	clade5sub16	clade5sub5	clade5sub7	clade5sub9	clade6sub11	clade6sub13	clade6sub14	clade6sub15	clade6sub16	clade6sub17	clade6sub19	clade6sub21	clade6sub22	clade6sub23	clade6sub24	clade6sub25	clade6sub26	clade6sub27	clade6sub28	clade6sub7	clade6sub9	clade7sub10	clade7sub6	clade7sub7	clade7sub8	clade8sub60	clade8sub63	clade9sub10	clade9sub11	clade9sub12	clade9sub13	clade9sub14	clade9sub15	clade9sub16	clade9sub17	clade9sub19	clade9sub20	clade9sub21	clade9sub22	clade9sub4	clade9sub7	clade9sub8	nocladesub1	nocladesub10	nocladesub11	nocladesub12	nocladesub15	nocladesub16	nocladesub18	nocladesub19	nocladesub2	nocladesub20	nocladesub21	nocladesub22	nocladesub24	nocladesub25	nocladesub26	nocladesub29	nocladesub3	nocladesub30	nocladesub32	nocladesub33	nocladesub35	nocladesub4	nocladesub7	nocladesub8	nocladesub9	zero	autofluorescence	most probable cluster
6	1.7565220339220388e-10	4.2752288239843524e-08	1.1024876456331117e-08	1.1880514084382882e-10	9.907582178624025e-06	0.0007513125120641	1.3035224212842531e-05	9.095392409995146e-07	1.0712215777792348e-06	7.120752741588247e-12	1.5847052927738173e-12	1.2257411944070583e-06	1.7337893633360435e-10	0.4998038189173612	0.4985019586699197	1.2436067841259677e-15	8.359813822326245e-18	5.005846462392498e-17	1.932981967735097e-16	1.4593213171804956e-11	5.570994918648083e-16	9.99885324119175e-13	1.3570776910566592e-11	1.644508972866939e-16	6.248664339334257e-17	4.103969638953982e-20	1.889541212030156e-20	1.445667840004089e-20	5.977065735453911e-23	3.065228627585698e-15	1.1785345203289276e-15	6.1890094639156864e-24	5.77526153022359e-13	1.9605896764850688e-14	5.808697297303987e-14	3.1653419142957287e-10	2.43156638634305e-19	1.810630577745827e-18	1.281185251184912e-23	3.596591152129841e-10	1.0410788480451257e-13	5.00676927625881e-13	2.471007913714988e-12	7.432131792848228e-06	2.1842969977308138e-15	6.824955467527299e-18	2.530719673967963e-16	2.9977231674285135e-17	1.139260289687709e-09	1.119559089837081e-15	1.3259715342998709e-10	2.0567568180574786e-15	5.962348701108754e-15	1.0369879013781847e-21	2.31697425967758e-22	3.228939837869989e-19	1.8054348876368082e-19	1.6674048446072838e-17	2.221692784278638e-20	5.737125362287326e-29	6.4135064015432676e-27	1.7405055266387921e-13	5.423312320542337e-15	7.162138871015867e-17	1.0020825210991306e-18	1.0806198337782315e-20	9.195292026540517e-24	1.975724182607535e-18	1.960950205240579e-08	5.0181036935319405e-19	1.8067802124846346e-23	6.8663604893176065e-19	3.650486791131879e-30	7.410171789479236e-31	7.132519986642281e-16	6.065962087304983e-14	1.185573122711597e-15	7.583293354932668e-15	3.0283348084989884e-17	2.971553300068164e-23	4.1182585448120336e-24	4.768591414349263e-22	2.529652257372307e-20	1.212048335940826e-13	1.8950312670234468e-16	1.7143025733517304e-13	1.3452042478969997e-22	7.153464660762543e-29	7.575548873956529e-18	8.86116170642534e-12	2.179440441921683e-07	5.789918541106108e-11	6.658675471597041e-15	9.263527491710372e-11	2.0433178930282102e-10	2.5553884566194687e-26	3.6168297043538956e-20	4.365629078545521e-25	2.5330505025217445e-15	1.1612844062619813e-18	3.538097971398428e-21	3.5529857564322496e-10	2.3044244020435783e-19	5.3010960379957435e-24	9.627083866901612e-16	5.7010093508737136e-18	9.126188392429259e-16	1.156436894650235e-16	1.6574176127005363e-25	1.4862920726856477e-21	5.598435502807681e-35	2.7252887399008212e-22	2.723105117274668e-23	1.5119180501323105e-18	1.1038875927195095e-28	1.0873767096883785e-18	4.205598458241692e-10	2.1290477031494304e-17	7.944359116218379e-18	2.471932701848973e-18	6.668962499297251e-11	1.5039440552965595e-08	3.1606574236024575e-13	7.03540500254349e-13	6.661653933319656e-06	6.379506267022997e-08	6.221032164065591e-17	2.202492283700512e-20	9.037417648910376e-06	1.5247134428453058e-12	1.8801169449057514e-10	2.1470679215136502e-16	8.695862004504174e-18	8.69510140188241e-20	8.724050068776776e-19	5.649600651498273e-17	3.326158505908593e-23	1.775160695013019e-21	1.56861842325084e-18	6.650465097487745e-17	2.84393785331587e-24	6.698112063442859e-16	6.686509493436998e-13	6.061575454128185e-14	1.2360269134066362e-17	3.54107487871916e-27	1.0586809595004294e-21	1.0681304872241838e-23	4.5641162478472475e-24	4.764049835582903e-21	3.118246560920225e-24	2.424823555197957e-21	1.8963982978704812e-26	7.17021134049495e-24	4.340566941194722e-21	3.0110558843161856e-18	3.1026593995304078e-21	9.813177509241208e-19	1.0103763617863384e-25	1.588067667024642e-25	1.8809124558275064e-26	2.929858619460702e-19	9.662296724369969e-20	4.96550861800116e-22	2.0736075498417164e-20	6.188920617161184e-25	1.0082024867570263e-28	2.571986800917695e-28	1.4865520179449028e-21	7.275828207065285e-22	2.805166061320732e-30	6.758590431343275e-24	6.002850309949545e-31	6.371144910872047e-21	1.3157253376413667e-26	3.7254054335208837e-34	1.7601290387641619e-31	2.4690714717474767e-28	6.482485069470855e-26	3.2464248137189505e-23	2.8179525684482286e-25	1.8490375658031482e-22	9.967502218937439e-29	1.6156591698605256e-25	2.80592848798492e-29	5.199289277360186e-28	2.0049757731525536e-22	1.3195403798002441e-17	1.840375296279698e-33	7.976385845401127e-34	6.789764718375343e-28	2.104553649504569e-40	1.712617708714495e-26	2.3413673014716573e-27	3.795011104392751e-12	4.739813140122015e-16	1.7925461318488034e-22	1.0220653967586322e-26	1.2161455619997532e-13	1.0047187658092863e-24	2.742192709111516e-18	1.801904881406647e-21	1.6136777839547124e-22	3.084020554608825e-26	4.86930729518277e-15	1.0636888943008354e-10	1.6346089697924035e-25	1.1971692784101391e-26	5.462741131950052e-12	7.285321542098859e-15	1.1080016751514378e-16	2.9542636979676254e-13	4.952928283913262e-15	2.6022632538908178e-15	5.333346491588317e-15	3.758741728997965e-15	5.8626177129765515e-18	5.744850963291881e-17	1.272726479410195e-19	1.2322252318274612e-24	1.2874354184550116e-17	2.0390019407679202e-22	6.809938473718896e-16	1.0943303908607509e-21	2.5702297649798243e-19	1.1565688988616063e-20	5.109131210090281e-16	2.346206596615278e-16	4.69657914483981e-22	4.085846361774506e-15	1.3004250446486049e-15	5.903479043036733e-21	1.0479643996686853e-27	2.480954641254636e-28	8.911106802194491e-19	1.84507888460689e-07	3.839599599465032e-10	1.446709684136252e-10	8.377725204040307e-08	1.0969237898058264e-15	7.680934992124754e-12	2.550597852422536e-19	1.9246033919821974e-11	9.611306580226113e-16	6.360763548950638e-23	7.298618590971636e-21	2.9968039718033215e-14	0.000711903493425	1.5997508454987436e-12	1.1277528868616394e-06	1.7600540831142688e-17	5.218492105339235e-19	8.350092437405591e-16	2.1888594346458035e-16	6.739271989115453e-16	2.04724170426001e-13	5.265187973613796e-08	9.901261392518273e-18	5.4899905951887056e-15	1.1383197345584716e-17	4.16069802411884e-19	6.984707719387459e-12	2.7845585634888863e-20	1.8753273347535098e-18	3.281761654203955e-20	0.0001799024783359	2.746878679256818e-21	2.847279539907136e-19	6.029522784838685e-25	1.568386210022682e-28	5.533499033247892e-16	6.936611964028884e-21	2.5905843080879583e-11	1.6271271183353466e-22	1.1069697488685248e-32	0.0	clade10sub8
10	4.1391537348986646e-08	3.9083393593488846e-09	0.0146392120531663	1.9648940293135763e-07	1.1016221523330054e-05	1.0678132567403617e-05	0.6064536460760815	0.0003503163243636	0.0037384822358529	7.531340300183094e-08	1.99815028075384e-09	0.0058433469087787	6.305695263513627e-12	0.0001197303760507	0.0006714195163362	1.9438403419575431e-16	2.758545403054496e-21	8.469965703566182e-20	8.321468985988554e-17	7.551088315780525e-13	1.7140171283815092e-15	3.528838487941676e-17	7.4385064594158675e-09	3.5540650592006073e-16	1.2517942263186204e-17	3.427327055695425e-23	2.17120442397836e-27	1.9286004434558453e-19	6.971125632512001e-26	2.3024055882656224e-21	9.283128134844684e-16	2.1256795876405475e-29	1.9391159767344376e-18	2.084778375100683e-09	3.532738657378133e-17	7.106102864125353e-11	5.1366996995685536e-21	2.061189819403534e-17	6.701886640769364e-25	4.600252892001546e-12	7.005477684634875e-13	1.0007708850871548e-12	8.082642955443406e-14	9.607470762616257e-07	4.244545579282892e-17	1.2429774511539773e-22	4.0675341216502844e-16	2.4391615336002013e-16	8.925758767065687e-06	1.3876082341559858e-17	2.797400883721658e-13	4.4815835292376597e-11	6.939987296356964e-19	5.913787426123363e-21	2.3050503479414302e-27	6.760158773970132e-26	2.8582829547983105e-19	1.607297189160945e-26	4.191858675714772e-17	1.8229452983275062e-30	8.068998352790277e-32	4.002329797914616e-14	4.910458287903424e-19	9.685950221242418e-16	1.6229186437480854e-23	8.157322793640454e-20	4.416146337941421e-22	4.483214247886436e-23	1.536488159501474e-10	4.8792269863020614e-18	1.1427823113519694e-23	2.8915407400970983e-24	4.3212069080735534e-30	1.1061713135236424e-35	5.292848171463638e-13	1.7294270815709224e-09	1.4090831633019835e-11	1.4607877264440009e-12	2.9490909923780024e-20	2.2713672202485825e-23	2.632648418465804e-28	4.6330167204459236e-29	2.015256220101972e-23	1.073788939483878e-12	6.882356065425664e-19	8.57074879809681e-20	2.6905346832225454e-26	3.930007484657592e-38	4.5668752033277626e-18	7.219389684581e-08	4.640835311791509e-07	7.951735432966846e-10	1.7248688946063586e-15	3.6776893725488977e-10	4.32499419074349e-14	1.1435910663785588e-30	3.1938432573901266e-17	5.836456070765556e-29	3.886278352533085e-16	2.6981729951104363e-23	3.9107445103846186e-27	1.489813534730418e-13	1.683408801183641e-23	3.6031435135832e-22	2.4786452824919233e-10	2.215837168175349e-11	1.0844819663885053e-12	1.5537712540537229e-15	2.8883226087139616e-31	1.0521502207454882e-24	5.366805586032966e-41	1.2331238334973416e-15	5.9750944380167534e-24	3.5457032473441647e-22	1.203548572926385e-28	3.860063929123933e-21	2.6562994732358297e-12	3.918204405629485e-15	5.153617424157351e-15	3.53160918226101e-20	6.074016057945191e-11	2.763997387203563e-05	1.7054155652613854e-13	4.911875747074228e-13	2.9630879193842772e-05	0.0006104011888082	2.125812636761749e-14	1.2171819154702034e-16	2.396989197921848e-09	1.4188780418820406e-11	8.347833502073582e-12	9.730756342186863e-16	1.952249300407e-17	5.461649767795655e-24	1.7332255106747482e-22	2.261334623025085e-23	1.1620691790467455e-32	6.470592244036895e-22	1.753425040909689e-22	1.782658461457182e-17	1.245696299063888e-28	1.956863947746981e-20	2.0893768261836706e-19	8.564161858497123e-15	8.4460365659701155e-22	1.570449442042718e-32	7.326512866919982e-30	1.7452402915526227e-32	2.447878540628748e-31	6.467984213692697e-29	4.807695500205958e-31	3.8250805812759667e-32	9.425424268017683e-36	1.4445084073678368e-35	7.509665727959369e-27	2.216058487161261e-26	1.8060843758513697e-30	6.263123708852905e-25	1.0064760593727037e-30	5.033412345914633e-30	1.1401776761483507e-28	1.167692079476584e-21	6.802814328814479e-26	7.041545774189539e-33	1.1616487169702143e-25	2.3896288551410776e-30	1.1605822170768786e-34	7.24964587047228e-29	1.4429604325082318e-25	9.452590260941516e-23	7.933219695640936e-31	1.4025645346975551e-28	3.176620816210346e-32	1.997282255109529e-20	1.2632188486978442e-29	4.366595246960919e-34	6.842741630669674e-39	8.537381718038598e-33	4.546954036681589e-31	9.951959326637816e-28	5.325450022290266e-28	6.726167048755749e-22	6.273439611537511e-35	2.72407286140099e-27	1.7154994260479677e-27	1.7173660105321036e-28	2.7146145587400817e-30	4.296618224447414e-23	1.650242664811321e-28	2.156690064723688e-36	1.3161024063283001e-30	8.541520268660913e-50	1.3717902343299251e-27	1.4500550744941726e-28	7.339517733863418e-20	1.910193514013579e-20	1.1062615808246956e-27	2.2275254513470148e-26	5.090058926492734e-18	8.051764248108267e-30	1.4787259038597513e-19	7.211574519516723e-32	1.2975317856680327e-25	8.801156295549813e-33	6.667723396760661e-18	1.1184782373852469e-13	2.7853689856590213e-30	4.221696838039375e-38	4.407710669054098e-12	1.2081618912778716e-17	9.835180575907721e-18	1.4024695286714214e-16	1.1062847549961259e-17	5.957565670570889e-22	2.1149479774398794e-20	1.1950002547553101e-21	2.7763665366051404e-21	1.122331109927306e-23	6.906552682988367e-21	1.0403606596324578e-25	4.7562767343362286e-30	2.579414313810134e-32	1.1555441208788897e-18	1.0630388037247531e-26	2.5454001228132536e-23	9.227191737083758e-25	3.833640545766889e-19	2.456961431473632e-21	1.1712579902715225e-23	6.361498940738708e-22	6.796460877521778e-22	3.958862638387209e-27	1.040991436786667e-31	5.234084603133127e-31	9.479095386951262e-16	1.0476014199342712e-05	4.281025350310314e-07	1.0643873441014392e-09	1.2675434677369024e-09	1.1242327921278092e-14	0.0014837494217915	4.0846703870519337e-20	5.5249923906962736e-12	5.264746715583738e-14	8.546709821143617e-17	1.3506148516190533e-18	5.4002502292449975e-12	0.3659890489578761	1.1139442025017404e-09	1.8396516398820054e-09	6.401153291311317e-16	1.0373511876982755e-20	2.4974078831094566e-17	1.0438790896671184e-16	6.079275682909338e-16	9.443135033827272e-18	8.971437389352935e-12	5.398608343829445e-19	6.495537923226969e-18	1.1506839401108065e-17	9.113827901276683e-25	7.784374519123337e-17	3.20207742781497e-26	6.431936410672296e-22	1.84718396476916e-25	1.4951858234505798e-08	5.418916101264847e-23	7.379624258441525e-22	1.6597176328037554e-31	2.0757963625857665e-36	8.408514191996846e-23	6.244057422802599e-24	4.257815141250813e-18	5.484679923030441e-28	4.9691906462732816e-45	0.0	clade10sub20
23	3.509489404651496e-12	5.884146345538558e-07	1.1031757935238916e-10	2.119972140391194e-09	7.245292863561871e-09	1.7553295982407394e-08	6.126662110629476e-11	1.2531788870661312e-11	3.9579677431351173e-13	2.6042074020478508e-12	4.3007340106570963e-13	2.138468810846202e-12	7.704250355344594e-11	1.7225502439301722e-08	9.358349443569103e-06	1.5313005770543078e-17	3.9888391415375245e-20	3.880986517576106e-19	1.378831850877867e-15	1.511636289678683e-11	5.958539902826817e-19	3.738892620283778e-22	4.817102527567114e-18	3.259218071077308e-21	1.6914217849466602e-15	1.5045164169255362e-16	8.150662521503587e-29	2.1700982704206366e-20	2.7298809377909247e-25	1.1912391269668769e-17	1.8492942148791876e-14	5.092068103474552e-24	2.0299376172683452e-14	1.951558013588598e-06	1.1780954655052885e-19	4.4436826010382165e-10	5.3207174937191706e-15	6.188572331414399e-13	2.175633756842375e-21	3.0843152216794514e-10	1.4926053569765287e-14	4.296211700577375e-15	4.1081563083192766e-15	3.227785613383363e-07	5.896205035373612e-20	4.844248637770415e-21	2.2450773065462587e-22	7.959408994997756e-14	1.2343106247772784e-10	5.672628342487129e-15	2.263827428813064e-12	1.0941250819275808e-10	2.0160537215018848e-17	1.2502386202969309e-19	2.3910832449480547e-27	6.255663961071707e-20	2.4339091600197596e-20	4.468660415452145e-18	1.5778496293594925e-17	1.8650464870240787e-16	1.0153336311737931e-28	2.2925316969788478e-17	4.3453391916215295e-19	6.764341908322533e-15	4.3246390608305067e-13	3.3579184796291863e-23	2.6659030661257784e-24	1.372128505540349e-22	0.0003436949285753	7.995670547867494e-18	2.612498987583402e-22	8.978654404197409e-19	4.952603861624129e-26	1.2941708062973767e-32	1.7949367325948258e-11	7.503184632598985e-13	1.378168449379585e-13	9.499294914964346e-15	2.552953824147444e-15	2.2817657806561048e-17	6.927092556976629e-25	5.849759138173349e-17	3.2995995481589165e-22	1.9694513084864467e-14	5.406405221761059e-13	7.78674070351414e-07	6.057606832628079e-18	3.89777538802968e-29	2.9779188337803813e-10	6.61262301066955e-06	0.9995060683373894	1.9222936902191377e-05	2.4748440524487905e-05	5.960544438076794e-12	8.498848759638548e-13	2.452521695012133e-22	3.7109743250111078e-25	1.1148347588433544e-27	5.964886644484309e-12	1.1723991037868938e-17	5.619276124384117e-20	5.765222433214457e-06	1.0941817883265065e-13	1.0431772572006156e-24	9.706427472137889e-13	3.9515273323297676e-15	1.532791785408115e-14	6.215144838424652e-17	4.339977866108759e-25	1.7819978672349082e-20	3.18781609330131e-38	5.572093038662401e-22	2.9354805965165167e-28	4.2466873117647915e-12	3.235652766153019e-23	3.5129808133875375e-22	7.424459704682198e-11	9.765896090185402e-11	2.200149559967749e-14	1.0527135834271856e-23	6.871900475345257e-08	5.1639043609490745e-05	5.850622533991538e-10	5.328376301874824e-07	2.155610946935178e-09	5.995404066125365e-09	4.451319462836793e-15	7.469343428124606e-20	1.57151495542479e-09	1.9733652926956614e-09	1.2691858338194134e-10	5.42532299050567e-19	2.718936777989091e-16	1.480302034021107e-19	7.9528966972327475e-25	2.9281683937984524e-22	1.0366636382013354e-34	4.689397151680494e-23	2.0762728862061107e-30	1.891213541442477e-15	2.4497616525083827e-25	3.106370028242361e-21	1.4997010450456236e-24	5.854675436005131e-20	7.141187549001425e-26	3.987657835419701e-36	8.462738620170426e-32	4.070653575533262e-36	5.4735300563602e-32	3.5022910608439285e-32	1.2171132705310507e-35	1.7980247714140862e-34	5.457306870248803e-37	3.23812008816408e-37	1.7036208917592434e-29	1.0758510289499751e-26	3.1005965577431686e-32	2.139531819580394e-25	1.552821561077067e-35	6.33869770648817e-30	3.66592292565444e-32	2.1143313792860165e-21	3.049031367073242e-23	1.164469103754954e-31	2.959354152495483e-27	4.0382586531415825e-24	1.1543834012503814e-34	8.318540472748759e-33	1.1855671025547839e-27	6.306483548206968e-28	3.242256746273468e-34	2.9481639978168416e-33	1.0602790591966728e-35	7.415638636752334e-28	1.5582589562288613e-33	1.4756984715874713e-37	2.200913270972271e-40	1.1366099651375438e-31	1.241816504137508e-34	7.175911492758332e-33	2.426055177195088e-30	1.580478763844081e-26	7.175818294163775e-38	8.482423074697227e-29	2.738193544775936e-33	6.923334701206223e-31	3.573938621843023e-32	1.817758381967368e-20	8.335730907484929e-38	4.615896110424674e-45	3.491912996275736e-39	3.913854939256953e-52	5.4177879091532274e-33	1.5380284908819805e-33	1.195585461076947e-22	2.2022022645350304e-20	1.2982683467712882e-26	3.1790343796114384e-29	3.535799376421444e-20	2.9669658399561956e-35	2.843219037048233e-27	4.912124101446688e-33	2.062344346103602e-28	3.740041705315448e-42	2.0777831440510462e-24	1.2630420622837574e-14	1.5154080828653644e-33	2.6921833893470073e-40	6.152546322231284e-15	5.415890144077954e-22	2.704548217305888e-23	3.6805075424457744e-24	1.2062986754512965e-23	4.553954753636656e-26	4.491698877092086e-28	2.162207180797012e-27	4.4985260017252565e-29	1.1619096721476633e-26	5.091083174585101e-28	4.694478173091321e-32	3.978670935409073e-33	6.319621327580914e-37	2.2258747990205397e-27	1.8936619674185644e-25	6.793173429795946e-24	3.583018218316291e-31	2.1177862782150946e-23	2.0099377274501866e-28	1.5212321687009736e-31	4.431721295883183e-29	3.4270119670675587e-26	4.143158493479317e-31	1.745888591427416e-19	4.054746156824402e-31	2.8138429310174014e-19	7.188729750366926e-11	1.0570841702448249e-18	9.099474909080737e-17	5.648414520266308e-11	2.3779128465074173e-07	1.3980640221869541e-08	6.869531677092742e-16	3.326663147357693e-20	7.320320597094617e-19	3.704549529093729e-21	1.3915932083459822e-19	4.9955632072691e-13	3.948584120099125e-07	1.573397843558799e-07	1.0481976719666844e-15	4.0198514840973715e-20	1.3966879281993194e-25	6.198741959203256e-21	3.763182427431095e-19	4.1941507270227017e-19	8.271264007043832e-20	2.7784703514890658e-05	2.74513700546872e-21	2.1161821801835393e-24	5.740843487269223e-23	3.9499869104938834e-24	5.04765732977737e-20	8.65407908279369e-28	3.331026257123299e-26	1.9245255328589653e-27	2.4353642960869813e-16	2.2264272658692707e-26	1.103222171829028e-25	8.046961615985504e-38	8.50512251292866e-41	1.4356216825971172e-28	6.512144936574964e-26	4.8748655816279025e-25	6.585916504498738e-31	1.978198264052096e-48	0.0	clade11sub4subsub2-5-8
